locId,country,region,city,postcode
328197,SO,,,
328198,SO,2,Mogadishu,
328199,SO,16,Hargeisa,
328200,SO,3,Bosaso,
328201,SO,16,Hargeysa,
328202,SO,16,Borama,
328203,SO,11,Bohol,
328204,SO,11,Garowe,
328205,SO,15,Burao,
328206,SO,15,Burco,
328207,SO,2,Mogadiisho,
328208,SO,11,Garoe,
328209,SO,2,Muqdisho,
328210,SO,2,Xamar,
